no,host,parasite,plant,isolate,inoc_date,into_pint,plant_lineage,lineage,imm_stage,imm_assay,imm_date,imm_weight,pup_date,eclo_date,death_date,death_stage,notes,eclosion_date,sex,weight_adult,tape_score,pupal_score,notes_adult,load,wing_area_mm2,length_mm,breath_mm,density,host_long,parasite_long2,plant_long2,longev,cycle_eclosion,cycle_larva,cycle_pupa,pre_mort,larv_mort,pupa_mort,crumpled,outcome,exclude,parasite2,mn_initial,mn_final,mn_diff,mn_max,G,P,S,O,Cdens,granulocytes,plasmatocytes,spheroids,oenocytoids
411,M,Q,T,Q1,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/7/2020,10/15/2020,10/28/2020,adult,NA,10/15/2020,F,0.5332,NA,2,NA,17500,794.043,48.6421,25.1891,36.9021,Monarch,Queen,Tropical,13,18,10,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,M,Q,T,Q1,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/7/2020,10/16/2020,10/18/2020,adult,NA,10/16/2020,NA,0.3134,NA,2,NA,562500,643.229,43.3628,22.7506,34.9617,Monarch,Queen,Tropical,2,19,10,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,M,Q,T,Q1,9/28/2020,9/29/2020,1,G60,NA,NA,NA,NA,10/6/2020,10/15/2020,11/1/2020,adult,"Not dated, on 10/3 pile",10/15/2020,F,0.4269,0,NA,NA,NA,746.458,47.6426,24.3662,36.4967,Monarch,Queen,Tropical,17,17,8,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,M,Q,T,Q1,9/28/2020,9/29/2020,2,G76,3rd,Transcp,9/29/2020,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,M,Q,T,Q1,9/28/2020,9/29/2020,1,G60,NA,NA,NA,NA,10/6/2020,10/14/2020,11/3/2020,adult,NA,10/14/2020,M,0.6239,5,NA,NA,85000,904.233,51.2852,27.012,35.4492,Monarch,Queen,Tropical,20,16,8,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,M,Q,T,Q1,9/28/2020,9/29/2020,1,G60,NA,NA,NA,NA,NA,NA,10/9/2020,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,M,Q,T,Q1,9/28/2020,9/29/2020,1,G60,NA,NA,NA,NA,10/9/2020,10/17/2020,10/27/2020,adult,NA,10/17/2020,NA,0.3553,5,1,NA,30000,670.057,44.3215,23.7422,38.776,Monarch,Queen,Tropical,10,19,11,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,M,Q,T,Q2,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/12/2020,10/14/2020,adult,NA,10/12/2020,F,0.4857,NA,3,NA,1925000,901.215,50.8695,27.2956,32.8894,Monarch,Queen,Tropical,2,18,9,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,M,Q,T,Q2,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/4/2020,10/13/2020,10/18/2020,adult,NA,10/13/2020,M,0.4761,NA,2,NA,195000,820.321,48.5318,26.0558,32.6395,Monarch,Queen,Tropical,5,19,10,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,M,Q,T,Q2,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/11/2020,10/19/2020,adult,NA,10/11/2020,F,0.5232,NA,3,NA,547500,885.395,50.5613,27.142,35.6317,Monarch,Queen,Tropical,8,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,M,Q,T,Q2,9/24/2020,9/25/2020, 1-3,G60/G76/708,3rd,Transcp,9/27/2020,49.4,NA,NA,NA,NA,Overnight in fridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,M,Q,T,Q2,9/24/2020,9/25/2020, 1-3,G60/G76/708,5th,Blood/Transcp,10/1/2020,1391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11775,0.797,0.67925,0.002594071,88,33,7,5,9337.5,0.661654135,0.248120301,0.052631579,0.037593985
423,M,Q,T,Q2,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/4/2020,10/12/2020,10/27/2020,adult,NA,10/12/2020,F,0.431,4,0,NA,15000,751.402,46.8647,24.7552,35.1361,Monarch,Queen,Tropical,15,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,M,Q,T,Q2,9/25/2020,9/26/2020,1,G60,5th,Blood/Transcp,10/4/2020,1455.9,NA,NA,NA,NA,Overnight in fridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09275,1.68925,1.5965,0.006431718,152,18,3,2,17212.5,0.868571429,0.102857143,0.017142857,0.011428571
425,M,Q,T,Q2,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/4/2020,10/12/2020,10/21/2020,adult,NA,10/12/2020,F,0.412,5,1,NA,160000,667.603,44.6192,23.344,35.8526,Monarch,Queen,Tropical,9,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,M,Q,T,Q2,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/6/2020,10/14/2020,10/17/2020,pupa,Overnight in fridge; lid says pupation 10/05,10/14/2020,F,NA,5,NA,One wing stuck to pupal case. Dead before weighting,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,11,NA,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,M,Q,T,Q2,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,NA,NA,10/7/2020,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,M,Q,T,Q2,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,NA,NA,10/12/2020,larva,"frozen, growing slowly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,M,Q,T,Q2,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,NA,NA,10/9/2020,larva,Growing slowly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,M,Q,T,Q2,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/6/2020,10/15/2020,10/30/2020,adult,NA,10/15/2020,M,0.4859,0,NA,NA,NA,744.124,48.4189,24.5296,35.8598,Monarch,Queen,Tropical,15,18,9,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,M,Q,T,Q2,9/27/2020,9/28/2020,1,G60,3rd,Transcp,9/28/2020,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,M,Q,T,Q2,9/28/2020,9/30/2020,2,G76,NA,NA,NA,NA,10/9/2020,10/17/2020,11/6/2020,adult,NA,10/17/2020,NA,0.634,4,NA,NA,17500,828.636,48.2504,26.467,43.05,Monarch,Queen,Tropical,20,19,11,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,M,Q,T,Q2,9/28/2020,9/29/2020,2,G76,5th,Blood/Transcp,10/4/2020,1165.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10025,0.59425,0.494,0.002366624,73,41,10,3,15075,0.57480315,0.322834646,0.078740157,0.023622047
434,M,Q,T,Q2,9/28/2020,9/29/2020,2,G76,3rd,Transcp,9/29/2020,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,M,Q,T,Q3,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/12/2020,10/16/2020,adult,NA,10/12/2020,M,0.5483,NA,4,NA,3106250,868.215,50.6017,26.6727,33.8814,Monarch,Queen,Tropical,4,18,9,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,M,Q,T,Q3,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/11/2020,10/21/2020,adult,NA,10/11/2020,F,0.5124,5,NA,NA,310000,813.106,48.5563,25.5747,39.0949,Monarch,Queen,Tropical,10,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,M,Q,T,Q3,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/12/2020,10/24/2020,adult,NA,10/12/2020,M,0.417,5,1,NA,105000,751.064,47.7674,24.3343,36.8542,Monarch,Queen,Tropical,12,18,9,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,M,Q,T,Q3,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/4/2020,10/12/2020,10/16/2020,adult,NA,10/12/2020,F,0.4313,NA,2,NA,532500,753.539,48.2096,24.3369,37.5442,Monarch,Queen,Tropical,4,18,10,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,M,Q,T,Q3,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/5/2020,10/13/2020,10/21/2020,adult,Overnight in fridge,10/13/2020,F,0.5055,5,NA,NA,165000,819.792,49.3686,25.9778,36.5164,Monarch,Queen,Tropical,8,18,10,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,M,Q,T,Q3,9/25/2020,9/26/2020,1,G60,5th,Blood/Transcp,10/2/2020,1518.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09625,1.67775,1.5815,0.011156597,79,55,4,2,11812.5,0.564285714,0.392857143,0.028571429,0.014285714
441,M,Q,T,Q3,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,NA,NA,10/10/2020,larva,Overnight in fridge; larva turned black,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,M,Q,T,Q3,9/25/2020,9/26/2020,2,G76,NA,NA,NA,NA,10/4/2020,10/12/2020,10/28/2020,adult,NA,10/12/2020,M,0.5886,5,1,NA,35000,814.679,50.3184,25.9582,35.5115,Monarch,Queen,Tropical,16,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,M,Q,T,Q3,9/27/2020,9/28/2020,1,G60,2nd,Transcp,9/28/2020,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,M,Q,T,Q3,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,NA,NA,10/9/2020,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,M,Q,T,Q3,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,10/8/2020,10/17/2020,11/2/2020,adult,NA,10/17/2020,NA,0.4497,0,NA,NA,NA,732.635,47.2255,24.3427,35.424,Monarch,Queen,Tropical,16,20,11,9,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,M,Q,T,Q3,9/27/2020,9/28/2020,1,G60,5th,Blood/Transcp,10/5/2020,954.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05775,1.4265,1.36875,0.004885023,79,28,6,5,9675,0.669491525,0.237288136,0.050847458,0.042372881
447,M,Q,T,Q3,9/28/2020,9/29/2020,1,G60,5th,Blood/Transcp,10/5/2020,1050.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0695,1.29925,1.22975,0.004267937,69,52,11,2,9750,0.514925373,0.388059701,0.082089552,0.014925373
448,M,Q,T,Q3,9/28/2020,9/28/2020,2,G76,3rd,Transcp,9/28/2020,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,M,Q,T,Q3,9/28/2020,9/28/2020,2,G76,3rd,Transcp,9/28/2020,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,M,Q,T,Q3,9/28/2020,9/29/2020,1,G60,NA,NA,NA,NA,NA,NA,10/10/2020,larva,Black caterpillar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Tropical,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,M,Q,S,Q1,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/10/2020,10/18/2020,adult,NA,10/10/2020,F,0.4824,5,NA,NA,77500,817.084,49.4101,25.0438,38.3739,Monarch,Queen,Swamp,8,16,9,7,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,M,Q,S,Q1,9/24/2020,9/25/2020, 1-3,G60/G76/708,5th,Blood/Transcp,10/1/2020,1334.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082,0.73525,0.65325,0.003315445,80,31,8,3,10125,0.655737705,0.254098361,0.06557377,0.024590164
453,M,Q,S,Q1,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/11/2020,10/17/2020,adult,NA,10/11/2020,M,0.5347,NA,2,NA,1647500,877.447,49.9024,26.8395,32.4087,Monarch,Queen,Swamp,6,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,M,Q,S,Q1,9/24/2020,9/25/2020, 1-3,G60/G76/708,5th,Blood/Transcp,9/30/2020,1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11125,1.513,1.40175,0.007499196,86,25,7,2,17287.5,0.716666667,0.208333333,0.058333333,0.016666667
455,M,Q,S,Q1,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/2/2020,10/10/2020,10/29/2020,adult,NA,10/10/2020,F,0.5778,0,NA,NA,NA,873.582,50.9765,26.5366,35.4249,Monarch,Queen,Swamp,19,16,8,8,0,0,0,0,0,NA,C/UI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,M,Q,S,Q1,9/25/2020,9/26/2020,1,G60,2nd,Transcp,9/26/2020,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,M,Q,S,Q1,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/4/2020,10/12/2020,10/19/2020,adult,NA,10/12/2020,F,0.5077,NA,3,NA,602500,852.897,48.925,26.6358,33.8165,Monarch,Queen,Swamp,7,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,M,Q,S,Q1,9/25/2020,9/27/2020,2,G76,NA,NA,NA,NA,10/5/2020,10/13/2020,10/23/2020,adult,NA,10/13/2020,F,0.3704,4,NA,NA,50000,699.565,44.768,23.8889,36.255,Monarch,Queen,Swamp,10,18,10,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,M,Q,S,Q1,9/25/2020,9/26/2020,2,G76,3rd,Transcp,9/27/2020,50,NA,NA,NA,NA,Overnight in fridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,M,Q,S,Q1,9/25/2020,9/26/2020,2,G76,5th,Blood/Transcp,10/1/2020,1568.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25475,2.1475,1.89275,0.010677369,91,25,5,5,25987.5,0.722222222,0.198412698,0.03968254,0.03968254
461,M,Q,S,Q1,9/27/2020,9/28/2020,2,G76,NA,NA,NA,NA,NA,NA,10/5/2020,larva,Death 5th instar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,M,Q,S,Q1,9/27/2020,9/28/2020,2,G76,3rd,Transcp,9/28/2020,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,M,Q,S,Q1,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/5/2020,10/14/2020,10/29/2020,adult,NA,10/14/2020,M,0.5451,NA,2,NA,340000,849.596,49.6064,26.3604,32.2874,Monarch,Queen,Swamp,15,17,8,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,M,Q,S,Q1,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/6/2020,10/15/2020,10/23/2020,adult,NA,10/15/2020,M,0.6416,NA,2,NA,612500,954.018,53.9414,27.6894,31.5971,Monarch,Queen,Swamp,8,18,9,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,M,Q,S,Q1,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,10/6/2020,10/15/2020,10/30/2020,adult,NA,10/15/2020,M,0.6276,NA,2,NA,52500,940.477,51.5703,28.0029,34.5209,Monarch,Queen,Swamp,15,18,9,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,M,Q,S,Q1,9/28/2020,9/29/2020,1,G60,NA,NA,NA,NA,10/7/2020,10/16/2020,10/30/2020,adult,NA,10/16/2020,NA,0.4929,4,NA,NA,12500,793.916,49.4001,25.3417,34.559,Monarch,Queen,Swamp,14,18,9,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,M,Q,S,Q1,9/28/2020,9/29/2020,1,G60,NA,NA,NA,NA,10/7/2020,10/16/2020,10/23/2020,adult,NA,10/16/2020,NA,0.6031,NA,2,NA,725000,850.76,50.1586,26.3368,32.092,Monarch,Queen,Swamp,7,18,9,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,M,Q,S,Q2,9/24/2020,9/26/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/6/2020,10/14/2020,10/15/2020,adult,Overnight in fridge,10/14/2020,F,0.3165,NA,2,"Very crumpled, almost dead. Dead before weighting",1072500,NA,NA,NA,NA,Monarch,Queen,Swamp,1,20,12,8,0,0,0,1,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,M,Q,S,Q2,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,NA,NA,10/3/2020,larva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,M,Q,S,Q2,9/24/2020,9/25/2020, 1-3,G60/G76/708,5th,Blood/Transcp,10/3/2020,1540.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127,2.28325,2.15625,0.011689692,120,61,8,2,18787.5,0.628272251,0.319371728,0.041884817,0.010471204
471,M,Q,S,Q2,9/24/2020,9/25/2020, 1-3,G60/G76/708,NA,NA,NA,NA,10/3/2020,10/12/2020,10/19/2020,adult,NA,10/12/2020,M,0.6301,NA,2,NA,510000,953.792,53.453,28.4023,32.0409,Monarch,Queen,Swamp,7,18,9,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,M,Q,S,Q2,9/25/2020,9/26/2020,1,G60,5th,Blood/Transcp,10/1/2020,1168.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144,1.52275,1.37875,0.005093464,76,49,6,12,14625,0.531468531,0.342657343,0.041958042,0.083916084
473,M,Q,S,Q2,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/4/2020,10/13/2020,10/23/2020,adult,Overnight in fridge,10/13/2020,F,0.4543,4,NA,NA,80000,787.448,47.1813,25.3932,33.9609,Monarch,Queen,Swamp,10,18,9,9,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,M,Q,S,Q2,9/25/2020,9/26/2020,1,G60,NA,NA,NA,NA,10/4/2020,10/12/2020,10/15/2020,adult,NA,10/12/2020,M,0.4638,NA,2,NA,1368750,768.787,47.4406,24.9519,34.0769,Monarch,Queen,Swamp,3,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,M,Q,S,Q2,9/25/2020,9/27/2020,2,G76,NA,NA,NA,NA,10/4/2020,10/12/2020,10/15/2020,adult,NA,10/12/2020,M,0.5408,NA,2,NA,695000,822.147,49.0742,25.8192,37.3145,Monarch,Queen,Swamp,3,17,9,8,0,0,0,0,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,M,Q,S,Q2,9/25/2020,9/26/2020,2,G76,5th,Blood/Transcp,10/2/2020,1154.9,NA,NA,NA,NA,Overnight in fridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08575,1.12,1.03425,0.00371577,79,51,14,6,14962.5,0.526666667,0.34,0.093333333,0.04
477,M,Q,S,Q2,9/27/2020,9/28/2020,2,G76,2nd,Transcp,9/28/2020,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,M,Q,S,Q2,9/27/2020,9/28/2020,2,G76,3rd,NA,NA,18.5,NA,NA,unknown,unknown,Missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,M,Q,S,Q2,9/27/2020,9/28/2020,1,G60,NA,NA,NA,NA,NA,NA,10/7/2020,larva,Had tropical mw?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monarch,Queen,Swamp,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,M,Q,S,Q2,9/27/2020,9/28/2020,1,G60,3rd,NA,9/29/2020,18.5,10/5/2020,10/13/2020,10/14/2020,adult,NA,10/13/2020,F,0.3698,NA,3,Crumpled,6212500,NA,NA,NA,NA,Monarch,Queen,Swamp,1,16,8,8,0,0,0,1,1,NA,Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
